times,counts
-3,2
-2,2
-1,8
0,9
1,11
2,18
3,16
4,19
5,24
6,21
7,14
8,25
9,24
10,21
11,33
12,33
13,21
14,18
15,26
16,33
17,41
18,30
19,41
20,29
21,43
22,30
23,37
24,43
25,35
26,39
27,33
28,51
29,44
30,46
31,39
32,27
33,51
34,53
35,38
36,44
37,43
38,58
39,37
40,46
41,37
42,44
43,46
44,31
45,43
46,37
47,39
48,34
49,54
50,65
51,27
52,40
53,44
54,48
55,50
56,50
57,43
58,36
59,47
60,36
61,39
62,43
63,50
64,35
65,54
66,43
67,41
68,46
69,50
70,51
71,55
72,41
73,40
74,44
75,41
76,45
77,42
78,48
79,37
80,57
81,52
82,39
83,51
84,45
85,52
86,52
87,54
88,43
89,46
90,46
91,51
92,56
93,65
94,42
95,36
96,46
97,47
98,37
99,40
100,32
101,18
102,11
103,7
104,5
105,2
106,1
107,1
