times,counts
-3,6
-2,6
-1,8
0,12
1,16
2,12
3,15
4,23
5,17
6,13
7,19
8,7
9,18
10,21
11,10
12,16
13,12
14,11
15,14
16,11
17,13
18,9
19,12
20,9
21,11
22,9
23,11
24,7
25,11
26,7
27,7
28,8
29,4
30,5
31,2
32,2
33,2
34,2
35,7
36,6
37,3
38,4
39,4
40,7
41,4
42,5
43,8
44,3
45,3
46,9
47,4
48,6
49,10
50,2
51,5
52,8
53,9
54,5
55,3
56,1
57,1
58,2
59,5
60,3
61,3
63,2
64,3
65,2
66,1
67,2
68,2
69,1
70,2
71,3
72,3
73,1
74,1
75,1
76,3
78,3
79,1
81,1
82,1
83,1
84,2
85,1
86,2
87,1
88,2
89,4
90,1
91,3
92,3
93,1
94,4
95,4
96,6
97,3
98,5
99,4
100,3
101,1
