times,counts
0,18
1,21
2,18
3,12
4,19
5,19
6,19
7,29
8,19
9,24
10,21
11,17
12,37
13,37
14,24
15,33
16,24
17,34
18,22
19,26
20,29
21,29
22,28
23,33
24,33
25,27
26,32
27,21
28,36
29,26
30,29
31,32
32,24
33,33
34,27
35,27
36,21
37,27
38,30
39,25
40,21
41,24
42,27
43,21
44,26
45,18
46,23
47,17
48,30
49,17
50,28
51,31
52,21
53,25
54,16
55,25
56,20
57,22
58,17
59,18
60,22
61,25
62,23
63,27
64,36
65,24
66,22
67,26
68,17
69,28
70,25
71,34
72,33
73,32
74,29
75,43
76,24
77,26
78,28
79,29
80,37
81,30
82,26
83,32
84,26
85,23
86,28
87,18
88,23
89,20
90,29
91,19
92,15
93,16
94,20
95,18
96,21
97,29
98,33
99,29
100,27
