times,counts
-4,1
-3,5
-2,10
-1,7
0,20
1,12
2,10
3,23
4,17
5,18
6,35
7,18
8,23
9,33
10,25
11,23
12,20
13,27
14,27
15,30
16,28
17,25
18,35
19,32
20,34
21,38
22,29
23,41
24,35
25,40
26,45
27,33
28,44
29,42
30,43
31,39
32,44
33,50
34,46
35,45
36,30
37,58
38,49
39,60
40,55
41,60
42,59
43,50
44,58
45,69
46,70
47,57
48,63
49,56
50,65
51,56
52,54
53,56
54,62
55,61
56,55
57,52
58,58
59,60
60,61
61,53
62,70
63,68
64,62
65,52
66,64
67,68
68,64
69,81
70,74
71,69
72,70
73,60
74,64
75,75
76,66
77,74
78,76
79,66
80,64
81,65
82,53
83,67
84,70
85,51
86,46
87,69
88,57
89,55
90,65
91,56
92,57
93,55
94,69
95,59
96,50
97,53
98,51
99,34
100,30
101,27
102,17
103,10
104,1
105,2
106,2
