times,counts
-3,2
-2,4
-1,9
0,5
1,9
2,12
3,13
4,18
5,23
6,12
7,17
8,20
9,15
10,12
11,19
12,21
13,24
14,21
15,17
16,20
17,18
18,15
19,13
20,16
21,18
22,22
23,11
24,17
25,14
26,11
27,17
28,17
29,16
30,14
31,13
32,17
33,13
34,15
35,18
36,10
37,12
38,10
39,9
40,10
41,20
42,16
43,14
44,18
45,18
46,11
47,15
48,17
49,17
50,10
51,16
52,24
53,13
54,15
55,15
56,15
57,20
58,14
59,28
60,18
61,14
62,23
63,22
64,29
65,15
66,16
67,27
68,15
69,16
70,14
71,25
72,27
73,16
74,15
75,15
76,18
77,19
78,14
79,19
80,24
81,23
82,28
83,31
84,30
85,29
86,28
87,28
88,28
89,33
90,28
91,24
92,25
93,28
94,29
95,27
96,31
97,39
98,23
99,34
100,23
101,12
102,6
103,5
104,4
105,3
106,1
108,1
