times,counts
-3,4
-2,5
-1,5
0,9
1,12
2,15
3,14
4,13
5,17
6,14
7,8
8,15
9,18
10,14
11,15
12,18
13,15
14,17
15,12
16,11
17,17
18,11
19,23
20,17
21,14
22,16
23,18
24,20
25,16
26,25
27,24
28,18
29,24
30,23
31,13
32,20
33,20
34,26
35,13
36,22
37,12
38,16
39,19
40,15
41,24
42,7
43,19
44,19
45,12
46,11
47,22
48,13
49,13
50,17
51,19
52,20
53,21
54,18
55,14
56,15
57,19
58,21
59,9
60,18
61,10
62,11
63,10
64,14
65,12
66,13
67,7
68,13
69,7
70,9
71,7
72,12
73,8
74,8
75,10
76,10
77,13
78,11
79,8
80,6
81,10
82,10
83,4
84,12
85,3
86,3
87,15
88,7
89,16
90,7
91,14
92,8
93,8
94,13
95,11
96,7
97,4
98,6
99,6
100,6
101,4
103,3
