times,counts
0,17
1,14
2,21
3,20
4,18
5,23
6,22
7,25
8,29
9,25
10,14
11,21
12,24
13,30
14,23
15,21
16,24
17,25
18,20
19,33
20,22
21,22
22,21
23,25
24,33
25,16
26,20
27,28
28,26
29,28
30,27
31,28
32,30
33,34
34,33
35,41
36,32
37,32
38,33
39,32
40,47
41,30
42,48
43,31
44,41
45,47
46,34
47,48
48,37
49,39
50,33
51,31
52,43
53,36
54,37
55,33
56,46
57,32
58,36
59,28
60,28
61,33
62,30
63,32
64,37
65,30
66,35
67,37
68,42
69,49
70,36
71,40
72,25
73,35
74,39
75,25
76,34
77,40
78,44
79,41
80,35
81,42
82,41
83,35
84,32
85,40
86,42
87,44
88,33
89,36
90,33
91,43
92,44
93,32
94,40
95,31
96,35
97,34
98,34
99,30
100,29
