times,counts
0,18
1,22
2,17
3,10
4,16
5,19
6,18
7,22
8,18
9,19
10,29
11,22
12,15
13,14
14,25
15,24
16,19
17,22
18,26
19,21
20,22
21,23
22,24
23,18
24,21
25,27
26,15
27,21
28,22
29,18
30,21
31,20
32,14
33,16
34,10
35,10
36,23
37,14
38,17
39,19
40,15
41,19
42,13
43,17
44,11
45,9
46,11
47,9
48,9
49,16
50,18
51,19
52,11
53,12
54,13
55,21
56,11
57,13
58,8
59,10
60,15
61,14
62,12
63,15
64,11
65,11
66,17
67,9
68,7
69,3
70,7
71,3
72,10
73,7
74,4
75,4
76,4
77,6
78,3
79,3
80,3
82,6
83,4
84,3
85,3
86,1
87,1
88,1
89,2
90,2
91,2
93,1
95,2
96,1
97,1
98,1
