times,counts
0,22
1,17
2,18
3,26
4,13
5,20
6,19
7,18
8,21
9,20
10,20
11,31
12,15
13,24
14,15
15,17
16,18
17,21
18,17
19,24
20,17
21,23
22,19
23,15
24,24
25,23
26,25
27,23
28,27
29,20
30,24
31,28
32,21
33,20
34,23
35,23
36,35
37,26
38,30
39,34
40,29
41,32
42,33
43,36
44,32
45,38
46,27
47,29
48,33
49,32
50,26
51,26
52,28
53,28
54,18
55,26
56,21
57,19
58,16
59,33
60,25
61,28
62,27
63,24
64,26
65,18
66,21
67,28
68,19
69,24
70,23
71,24
72,19
73,15
74,20
75,15
76,13
77,16
78,13
79,18
80,14
81,11
82,20
83,23
84,28
85,23
86,22
87,15
88,22
89,14
90,11
91,10
92,9
93,7
94,12
95,10
96,7
97,5
98,7
99,10
100,5
