times,counts
0,15
1,14
2,16
3,18
4,23
5,20
6,22
7,22
8,29
9,25
10,17
11,20
12,23
13,22
14,30
15,31
16,25
17,28
18,27
19,20
20,25
21,20
22,31
23,23
24,24
25,17
26,24
27,17
28,20
29,15
30,27
31,19
32,18
33,21
34,19
35,27
36,30
37,24
38,24
39,19
40,22
41,28
42,25
43,23
44,31
45,27
46,29
47,32
48,33
49,32
50,33
51,31
52,29
53,26
54,34
55,29
56,37
57,38
58,33
59,26
60,36
61,23
62,40
63,32
64,37
65,39
66,38
67,39
68,43
69,37
70,39
71,36
72,46
73,54
74,49
75,52
76,49
77,54
78,51
79,51
80,51
81,53
82,40
83,49
84,40
85,45
86,49
87,56
88,42
89,52
90,59
91,55
92,49
93,58
94,52
95,50
96,53
97,43
98,42
99,49
100,47
