times,counts
0,18
1,21
2,12
3,23
4,29
5,15
6,17
7,25
8,24
9,23
10,25
11,20
12,19
13,22
14,15
15,20
16,27
17,17
18,22
19,31
20,27
21,27
22,17
23,22
24,15
25,20
26,20
27,22
28,23
29,26
30,21
31,25
32,21
33,32
34,18
35,22
36,11
37,12
38,21
39,20
40,29
41,12
42,27
43,20
44,15
45,22
46,13
47,19
48,14
49,18
50,26
51,26
52,21
53,26
54,27
55,26
56,24
57,25
58,29
59,24
60,25
61,34
62,24
63,29
64,22
65,29
66,27
67,25
68,29
69,28
70,27
71,25
72,26
73,23
74,19
75,26
76,27
77,25
78,24
79,20
80,18
81,26
82,30
83,22
84,28
85,24
86,24
87,23
88,31
89,30
90,24
91,32
92,35
93,29
94,34
95,35
96,30
97,47
98,47
99,35
100,46
