times,counts
0,16
1,16
2,21
3,8
4,14
5,20
6,16
7,11
8,5
9,13
10,13
11,12
12,13
13,9
14,12
15,14
16,8
17,12
18,19
19,13
20,13
21,15
22,12
23,18
24,19
25,20
26,15
27,16
28,9
29,18
30,14
31,9
32,22
33,16
34,19
35,20
36,7
37,23
38,11
39,18
40,12
41,13
42,13
43,15
44,12
45,7
46,18
47,8
48,10
49,9
50,6
51,8
52,9
53,8
54,7
55,10
56,7
57,8
58,7
59,9
60,1
61,7
62,2
63,8
64,4
65,6
66,7
67,2
68,3
69,2
70,3
71,6
72,3
73,2
74,2
75,1
76,3
77,2
79,4
80,3
81,3
82,1
83,2
85,1
86,1
87,1
88,2
89,2
90,1
91,1
92,2
93,3
94,1
95,2
96,3
97,2
98,1
100,1
