times,counts
-2,4
-1,12
0,16
1,11
2,11
3,16
4,24
5,23
6,17
7,17
8,12
9,18
10,25
11,24
12,14
13,22
14,23
15,14
16,19
17,17
18,20
19,26
20,25
21,21
22,22
23,19
24,21
25,21
26,30
27,21
28,32
29,27
30,29
31,23
32,26
33,21
34,25
35,25
36,24
37,24
38,26
39,25
40,29
41,22
42,17
43,14
44,27
45,21
46,26
47,11
48,22
49,15
50,29
51,19
52,20
53,16
54,18
55,23
56,20
57,22
58,20
59,15
60,21
61,29
62,21
63,24
64,20
65,21
66,16
67,20
68,17
69,20
70,18
71,18
72,25
73,28
74,18
75,35
76,23
77,21
78,25
79,24
80,25
81,25
82,24
83,15
84,22
85,27
86,21
87,23
88,18
89,25
90,21
91,32
92,26
93,29
94,26
95,23
96,21
97,24
98,24
99,12
100,10
101,11
102,7
103,5
104,2
105,3
