times,counts
0,21
1,22
2,22
3,12
4,8
5,18
6,17
7,21
8,22
9,19
10,21
11,20
12,21
13,15
14,18
15,15
16,12
17,12
18,16
19,21
20,12
21,19
22,25
23,24
24,27
25,23
26,24
27,21
28,32
29,30
30,20
31,20
32,28
33,41
34,30
35,30
36,29
37,30
38,25
39,22
40,29
41,28
42,22
43,19
44,22
45,24
46,26
47,20
48,23
49,20
50,22
51,16
52,19
53,22
54,20
55,15
56,18
57,13
58,7
59,13
60,17
61,6
62,10
63,15
64,20
65,17
66,11
67,11
68,9
69,9
70,15
71,11
72,13
73,17
74,15
75,10
76,10
77,4
78,7
79,6
80,5
81,25
82,13
83,15
84,10
85,13
86,10
87,11
88,7
89,10
90,11
91,6
92,8
93,12
94,4
95,5
96,7
97,7
98,5
99,4
100,2
