times,counts
0,18
1,14
2,19
3,31
4,24
5,24
6,23
7,26
8,28
9,25
10,21
11,26
12,30
13,25
14,23
15,28
16,35
17,26
18,20
19,37
20,26
21,30
22,33
23,40
24,31
25,29
26,27
27,31
28,36
29,34
30,40
31,34
32,47
33,35
34,33
35,22
36,36
37,33
38,30
39,39
40,26
41,37
42,34
43,31
44,47
45,33
46,39
47,43
48,29
49,39
50,32
51,30
52,35
53,41
54,43
55,40
56,49
57,40
58,32
59,39
60,42
61,36
62,45
63,37
64,41
65,35
66,47
67,34
68,23
69,34
70,35
71,28
72,35
73,38
74,33
75,35
76,41
77,37
78,44
79,30
80,35
81,37
82,27
83,29
84,32
85,28
86,34
87,32
88,31
89,28
90,38
91,33
92,40
93,35
94,34
95,33
96,29
97,28
98,44
99,33
100,44
