times,counts
0,18
1,21
2,15
3,19
4,13
5,17
6,15
7,18
8,16
9,14
10,20
11,17
12,24
13,25
14,23
15,17
16,26
17,20
18,33
19,23
20,37
21,30
22,27
23,15
24,22
25,32
26,39
27,29
28,28
29,30
30,26
31,30
32,15
33,27
34,27
35,26
36,22
37,40
38,33
39,27
40,36
41,37
42,31
43,40
44,22
45,37
46,34
47,33
48,43
49,36
50,37
51,39
52,33
53,34
54,35
55,36
56,27
57,26
58,39
59,32
60,35
61,44
62,31
63,45
64,40
65,46
66,36
67,47
68,57
69,49
70,53
71,61
72,50
73,43
74,47
75,47
76,46
77,46
78,38
79,48
80,46
81,44
82,59
83,48
84,50
85,55
86,48
87,50
88,52
89,47
90,50
91,57
92,48
93,53
94,49
95,52
96,62
97,61
98,52
99,56
100,42
