times,counts
-2,4
-1,6
0,10
1,11
2,11
3,18
4,19
5,16
6,15
7,14
8,17
9,17
10,20
11,23
12,21
13,20
14,17
15,18
16,29
17,23
18,32
19,28
20,27
21,33
22,38
23,26
24,21
25,41
26,31
27,29
28,29
29,39
30,29
31,36
32,34
33,33
34,48
35,48
36,38
37,43
38,30
39,46
40,35
41,28
42,38
43,49
44,44
45,29
46,40
47,39
48,44
49,44
50,47
51,50
52,33
53,34
54,45
55,38
56,49
57,49
58,46
59,42
60,61
61,51
62,47
63,44
64,52
65,52
66,53
67,30
68,53
69,49
70,44
71,50
72,48
73,45
74,39
75,52
76,50
77,41
78,51
79,45
80,53
81,58
82,57
83,49
84,64
85,61
86,64
87,50
88,55
89,51
90,61
91,67
92,51
93,58
94,57
95,78
96,68
97,68
98,49
99,51
100,25
101,26
102,24
103,6
104,4
105,1
106,2
108,1
