times,counts
-2,6
-1,9
0,6
1,16
2,13
3,13
4,16
5,25
6,17
7,17
8,19
9,23
10,28
11,26
12,33
13,21
14,27
15,29
16,21
17,30
18,22
19,25
20,28
21,18
22,24
23,22
24,30
25,26
26,28
27,27
28,16
29,25
30,19
31,25
32,33
33,22
34,22
35,21
36,18
37,23
38,22
39,20
40,28
41,14
42,15
43,14
44,17
45,14
46,15
47,16
48,15
49,13
50,14
51,21
52,13
53,17
54,15
55,17
56,17
57,14
58,13
59,16
60,17
61,11
62,21
63,12
64,8
65,15
66,16
67,9
68,8
69,15
70,7
71,8
72,7
73,14
74,9
75,9
76,9
77,12
78,4
79,8
80,10
81,9
82,10
83,10
84,9
85,9
86,8
87,10
88,9
89,12
90,8
91,3
92,6
93,5
94,4
95,3
96,7
97,13
98,7
99,3
100,2
101,5
102,4
104,2
105,1
106,1
