times,counts
-4,1
-3,1
-2,7
-1,5
0,9
1,11
2,11
3,14
4,13
5,13
6,19
7,16
8,13
9,10
10,18
11,24
12,16
13,20
14,18
15,21
16,24
17,16
18,27
19,30
20,30
21,23
22,18
23,22
24,22
25,26
26,24
27,31
28,27
29,30
30,29
31,36
32,31
33,25
34,46
35,33
36,29
37,39
38,31
39,35
40,26
41,36
42,36
43,44
44,36
45,41
46,41
47,34
48,32
49,36
50,37
51,41
52,44
53,51
54,43
55,33
56,44
57,42
58,37
59,39
60,43
61,54
62,26
63,46
64,46
65,46
66,46
67,44
68,45
69,47
70,48
71,46
72,47
73,42
74,59
75,59
76,58
77,46
78,44
79,49
80,65
81,66
82,58
83,57
84,54
85,59
86,55
87,39
88,63
89,46
90,62
91,53
92,54
93,58
94,40
95,51
96,54
97,61
98,42
99,31
100,27
101,15
102,15
103,8
104,3
105,4
