times,counts
-3,3
-2,4
-1,7
0,5
1,16
2,18
3,17
4,9
5,13
6,15
7,16
8,23
9,13
10,17
11,18
12,27
13,16
14,13
15,23
16,22
17,16
18,30
19,30
20,28
21,29
22,25
23,24
24,30
25,36
26,21
27,25
28,14
29,26
30,39
31,39
32,33
33,35
34,29
35,31
36,27
37,46
38,35
39,40
40,30
41,30
42,44
43,34
44,34
45,33
46,27
47,33
48,27
49,27
50,30
51,25
52,36
53,38
54,25
55,26
56,27
57,34
58,23
59,32
60,36
61,28
62,33
63,30
64,21
65,34
66,40
67,37
68,34
69,38
70,36
71,27
72,40
73,38
74,44
75,40
76,28
77,25
78,34
79,42
80,39
81,37
82,40
83,49
84,42
85,38
86,44
87,45
88,67
89,45
90,40
91,37
92,52
93,56
94,50
95,42
96,52
97,56
98,55
99,46
100,30
101,22
102,8
103,9
104,5
105,3
107,3
