,times,counts,rates
83,-22,0,8.088189906375533e-10
84,-21,0,1.7945538524594992e-08
85,-20,0,2.9647203386981625e-07
86,-19,0,3.812003550081909e-06
87,-18,0,3.6105944128032957e-05
88,-17,0,0.0002672691721754791
89,-16,0,0.0016032700514981668
90,-15,0,0.007951641564688928
91,-14,0,0.03305020821961351
92,-13,0,0.1161843189778892
93,-12,0,0.3477208839570316
94,-11,0,0.8906660144911296
95,-10,0,1.9614865041322853
96,-9,0,3.7306519887216787
97,-8,0,6.161574827431204
98,-7,0,8.907139542430537
99,-6,0,11.402622555423607
100,-5,0,13.144082370708842
0,-4,1,13.953879869528603
1,-3,1,14.031458747633584
2,-2,5,13.773938899543628
3,-1,11,13.526833073080237
4,0,8,13.440933047936506
5,1,16,13.490032562133742
6,2,10,13.574805752060646
7,3,12,13.603159106539882
8,4,10,13.497917772736
9,5,11,13.173439765486108
10,6,17,12.551997900528354
11,7,18,11.617331619009466
12,8,6,10.435320819542776
13,9,9,9.122110046953894
14,10,24,7.812457566906849
15,11,11,6.651567897946386
16,12,8,5.779500210460413
17,13,16,5.2953212562936764
18,14,10,5.221769410670956
19,15,11,5.4855646763266535
20,16,11,5.9211800257575495
21,17,9,6.3104022847024055
22,18,5,6.452889804425865
23,19,5,6.233488899605669
24,20,4,5.65428161824371
25,21,6,4.82704750300047
26,22,8,3.933009362952922
27,23,4,3.1568985273561236
28,24,7,2.6200428174857224
29,25,6,2.3503369982868687
30,26,9,2.3026641480683554
31,27,6,2.4043788792346907
32,28,3,2.5905934178161933
33,29,3,2.8138924352873738
34,30,2,3.032634117053497
35,31,4,3.192086297842533
36,32,2,3.221401246758635
37,33,3,3.0636054889079296
38,34,4,2.721663413233612
39,35,1,2.2760768654520156
40,36,3,1.8511660287844116
41,37,1,1.5547042538525169
42,38,5,1.434355064454867
43,39,5,1.472494258390486
44,40,3,1.6075345996271209
45,41,2,1.7588079465946596
46,42,2,1.8480665941819623
47,43,1,1.8224753897739951
48,44,1,1.6745528376237393
49,45,2,1.4452200405085522
50,46,2,1.20308226195174
51,47,1,1.0093931763250592
52,48,1,0.8918315721158301
53,49,5,0.8444535594807123
54,50,1,0.8455588330832082
101,51,0,0.8730878760899674
55,52,3,0.9116739800369397
102,53,0,0.9555735869604154
56,54,1,1.0056530170108797
103,55,0,1.060252127181743
57,56,3,1.110548658249003
104,57,0,1.1466727841204607
58,58,1,1.164537013498078
59,59,1,1.1630133878857216
105,60,0,1.1385292738901398
60,61,2,1.091954291912055
61,62,2,1.0457893771943598
106,63,0,1.047411831561187
107,64,0,1.1393350980716872
62,65,1,1.3138411719458618
63,66,4,1.4974326364054904
64,67,1,1.5906493475580288
108,68,0,1.5347782681100124
109,69,0,1.3486505692436785
65,70,1,1.1094728440597919
66,71,1,0.9045019404562936
67,72,2,0.7968664805209623
68,73,3,0.8193221039658631
110,74,0,0.9767085626113543
69,75,2,1.2405492858499032
70,76,2,1.5447329263111034
71,77,1,1.7972749088097584
111,78,0,1.906397520913208
112,79,0,1.8122298320696946
72,80,2,1.5177712498742784
73,81,1,1.100362112034849
74,82,1,0.6796875561013928
75,83,1,0.3540796399378652
76,84,1,0.15621730792601957
77,85,3,0.061586045604007066
78,86,3,0.02856853798355105
79,87,2,0.028482417444396564
113,88,0,0.04996200467169774
80,89,1,0.08838558019926064
114,90,0,0.13422546908162236
115,91,0,0.16928917840063154
116,92,0,0.17497171882629714
117,93,0,0.14641321371356877
118,94,0,0.09770634140287615
119,95,0,0.0509489181741195
120,96,0,0.020168221064779224
121,97,0,0.005805730523929243
81,98,1,0.00113486088969116
122,99,0,0.00013332160206722308
123,100,0,7.21109586534769e-06
124,101,0,6.586383316191625e-08
