times,counts
0,16
1,23
2,22
3,23
4,12
5,24
6,14
7,15
8,14
9,26
10,18
11,14
12,18
13,18
14,19
15,31
16,26
17,22
18,18
19,34
20,27
21,27
22,27
23,24
24,29
25,29
26,28
27,38
28,43
29,36
30,46
31,35
32,32
33,33
34,35
35,35
36,40
37,35
38,44
39,36
40,39
41,42
42,38
43,36
44,42
45,41
46,38
47,40
48,35
49,46
50,50
51,46
52,44
53,42
54,37
55,43
56,46
57,42
58,46
59,42
60,42
61,47
62,40
63,36
64,47
65,47
66,44
67,44
68,48
69,32
70,41
71,52
72,42
73,46
74,43
75,43
76,43
77,48
78,43
79,51
80,44
81,54
82,46
83,41
84,45
85,36
86,41
87,47
88,39
89,32
90,43
91,42
92,40
93,39
94,38
95,41
96,42
97,54
98,28
99,34
100,34
