times,counts
0,18
1,19
2,23
3,11
4,14
5,9
6,26
7,19
8,10
9,10
10,8
11,5
12,12
13,11
14,11
15,12
16,9
17,14
18,15
19,10
20,15
21,11
22,9
23,9
24,11
25,8
26,16
27,10
28,7
29,9
30,10
31,14
32,17
33,10
34,12
35,9
36,8
37,7
38,11
39,15
40,14
41,9
42,11
43,12
44,12
45,5
46,6
47,8
48,9
49,8
50,7
51,12
52,6
53,10
54,13
55,11
56,13
57,11
58,12
59,5
60,3
61,8
62,11
63,10
64,6
65,9
66,8
67,6
68,7
69,6
70,7
71,8
72,6
73,7
74,4
75,8
76,8
77,3
78,3
79,6
80,3
81,1
82,1
83,3
84,1
85,3
86,5
87,1
88,1
89,1
90,3
91,4
92,3
93,3
94,2
95,1
96,4
98,2
99,1
100,2
