times,counts
-3,1
-2,4
-1,3
0,15
1,10
2,16
3,20
4,14
5,16
6,17
7,14
8,18
9,17
10,14
11,21
12,11
13,15
14,14
15,13
16,12
17,12
18,16
19,17
20,20
21,19
22,12
23,17
24,15
25,22
26,20
27,11
28,15
29,11
30,18
31,16
32,11
33,14
34,14
35,8
36,13
37,8
38,15
39,14
40,15
41,12
42,11
43,1
44,18
45,17
46,12
47,6
48,11
49,5
50,9
51,13
52,12
53,5
54,7
55,13
56,9
57,7
58,11
59,7
60,3
61,10
62,3
63,3
64,2
65,2
66,1
67,2
68,5
69,5
71,3
72,3
73,1
74,3
75,4
78,1
79,1
80,1
81,4
82,2
83,4
84,2
86,2
88,2
89,4
91,2
92,2
93,1
94,1
95,2
96,3
97,5
98,1
99,1
100,2
