times,counts
-4,2
-3,1
-2,5
-1,4
0,8
1,16
2,13
3,15
4,13
5,13
6,16
7,19
8,29
9,25
10,17
11,23
12,31
13,14
14,24
15,30
16,21
17,23
18,21
19,21
20,27
21,29
22,17
23,19
24,20
25,23
26,24
27,23
28,29
29,25
30,31
31,32
32,20
33,25
34,18
35,31
36,30
37,28
38,22
39,26
40,22
41,29
42,26
43,24
44,31
45,28
46,24
47,26
48,23
49,25
50,19
51,26
52,31
53,29
54,28
55,38
56,27
57,40
58,32
59,34
60,41
61,40
62,37
63,41
64,34
65,37
66,41
67,40
68,39
69,41
70,37
71,36
72,40
73,41
74,28
75,44
76,31
77,35
78,33
79,40
80,41
81,40
82,39
83,33
84,33
85,34
86,38
87,38
88,39
89,48
90,44
91,33
92,40
93,35
94,41
95,39
96,31
97,43
98,41
99,28
100,17
101,24
102,11
103,3
104,5
105,2
108,2
