times,counts
-3,1
-2,5
-1,7
0,13
1,12
2,24
3,20
4,16
5,21
6,18
7,23
8,20
9,24
10,21
11,23
12,25
13,27
14,18
15,27
16,22
17,21
18,26
19,19
20,26
21,30
22,31
23,29
24,17
25,20
26,26
27,25
28,20
29,19
30,21
31,17
32,30
33,24
34,29
35,25
36,33
37,22
38,21
39,22
40,32
41,23
42,30
43,34
44,27
45,39
46,36
47,31
48,21
49,31
50,31
51,27
52,30
53,26
54,30
55,27
56,33
57,35
58,24
59,25
60,30
61,35
62,32
63,30
64,48
65,30
66,29
67,27
68,37
69,36
70,40
71,42
72,24
73,40
74,41
75,40
76,30
77,49
78,54
79,52
80,43
81,42
82,52
83,51
84,52
85,47
86,34
87,32
88,43
89,38
90,40
91,44
92,36
93,31
94,46
95,42
96,42
97,29
98,45
99,30
100,20
101,12
102,10
103,5
104,3
105,2
106,2
