times,counts
-2,4
-1,8
0,9
1,8
2,14
3,13
4,12
5,10
6,20
7,14
8,13
9,19
10,15
11,16
12,32
13,16
14,20
15,18
16,18
17,13
18,17
19,18
20,13
21,11
22,23
23,15
24,25
25,26
26,19
27,13
28,21
29,19
30,23
31,19
32,14
33,23
34,21
35,17
36,24
37,22
38,13
39,20
40,24
41,15
42,16
43,19
44,15
45,15
46,20
47,11
48,14
49,13
50,9
51,19
52,15
53,14
54,15
55,12
56,15
57,11
58,13
59,18
60,11
61,9
62,12
63,13
64,17
65,17
66,7
67,12
68,16
69,10
70,15
71,15
72,21
73,23
74,13
75,15
76,20
77,14
78,9
79,12
80,7
81,8
82,7
83,3
84,4
85,5
86,7
87,6
88,3
89,3
90,7
91,6
92,3
93,3
94,4
95,12
96,2
97,4
98,3
99,3
100,2
101,4
103,1
