times,counts
-4,1
-3,1
-2,5
-1,9
0,17
1,7
2,18
3,16
4,15
5,16
6,16
7,16
8,21
9,22
10,11
11,13
12,14
13,13
14,21
15,19
16,13
17,14
18,11
19,13
20,34
21,10
22,24
23,10
24,24
25,15
26,22
27,17
28,17
29,13
30,19
31,16
32,14
33,28
34,13
35,18
36,23
37,22
38,22
39,18
40,27
41,19
42,15
43,18
44,10
45,26
46,19
47,15
48,31
49,17
50,14
51,13
52,20
53,19
54,24
55,19
56,14
57,22
58,24
59,21
60,19
61,20
62,20
63,24
64,24
65,18
66,31
67,21
68,12
69,25
70,27
71,20
72,29
73,16
74,15
75,20
76,23
77,14
78,16
79,19
80,13
81,17
82,22
83,8
84,11
85,16
86,14
87,20
88,8
89,9
90,14
91,5
92,6
93,4
94,5
95,5
96,2
97,7
98,7
100,3
102,2
104,1
