times,counts
-4,3
-3,2
-2,5
-1,9
0,8
1,20
2,14
3,17
4,16
5,15
6,17
7,23
8,21
9,35
10,28
11,23
12,23
13,29
14,29
15,21
16,29
17,43
18,26
19,31
20,29
21,28
22,39
23,29
24,38
25,27
26,35
27,43
28,41
29,47
30,38
31,50
32,45
33,51
34,42
35,30
36,54
37,53
38,58
39,60
40,40
41,49
42,49
43,48
44,63
45,55
46,48
47,63
48,55
49,58
50,62
51,60
52,58
53,47
54,56
55,64
56,55
57,65
58,46
59,53
60,38
61,51
62,59
63,41
64,44
65,51
66,52
67,51
68,58
69,44
70,64
71,45
72,42
73,44
74,50
75,55
76,68
77,55
78,49
79,47
80,34
81,56
82,44
83,51
84,66
85,44
86,55
87,50
88,38
89,48
90,49
91,48
92,60
93,41
94,48
95,44
96,57
97,53
98,36
99,17
100,22
101,14
102,14
103,9
104,5
105,1
107,1
108,1
110,1
