times,counts
-3,3
-2,2
-1,8
0,5
1,11
2,13
3,16
4,18
5,16
6,21
7,14
8,23
9,15
10,16
11,9
12,17
13,13
14,10
15,16
16,18
17,22
18,18
19,15
20,25
21,17
22,16
23,22
24,21
25,23
26,20
27,12
28,20
29,19
30,23
31,24
32,19
33,14
34,14
35,18
36,23
37,19
38,17
39,25
40,16
41,19
42,21
43,17
44,16
45,22
46,22
47,14
48,16
49,14
50,15
51,21
52,17
53,18
54,23
55,11
56,13
57,12
58,8
59,13
60,15
61,8
62,9
63,8
64,16
65,8
66,7
67,9
68,9
69,12
70,8
71,6
72,9
73,15
74,9
75,14
76,11
77,7
78,13
79,7
80,10
81,6
82,7
83,5
84,6
85,8
86,9
87,6
88,9
89,3
90,3
91,10
92,2
93,4
94,4
95,2
97,3
98,1
99,1
100,2
