times,counts
-2,5
-1,6
0,11
1,7
2,9
3,15
4,17
5,19
6,19
7,22
8,19
9,20
10,14
11,24
12,19
13,29
14,24
15,24
16,24
17,36
18,28
19,19
20,22
21,21
22,12
23,15
24,23
25,31
26,32
27,22
28,30
29,35
30,18
31,40
32,23
33,37
34,36
35,30
36,35
37,25
38,28
39,38
40,36
41,27
42,44
43,40
44,31
45,41
46,31
47,36
48,39
49,30
50,23
51,30
52,32
53,32
54,26
55,25
56,38
57,26
58,31
59,37
60,28
61,35
62,30
63,31
64,23
65,38
66,26
67,38
68,45
69,33
70,38
71,30
72,40
73,44
74,37
75,30
76,32
77,39
78,37
79,40
80,45
81,50
82,42
83,36
84,36
85,54
86,45
87,35
88,46
89,50
90,50
91,56
92,47
93,45
94,46
95,54
96,50
97,54
98,47
99,50
100,31
101,19
102,17
103,10
104,2
105,3
106,1
