times,counts
-4,1
-2,4
-1,6
0,12
1,15
2,15
3,27
4,18
5,20
6,18
7,30
8,22
9,32
10,18
11,18
12,28
13,27
14,20
15,21
16,25
17,25
18,41
19,37
20,31
21,45
22,24
23,17
24,41
25,39
26,31
27,37
28,29
29,38
30,34
31,34
32,43
33,36
34,46
35,32
36,37
37,33
38,45
39,27
40,28
41,31
42,28
43,35
44,41
45,45
46,39
47,40
48,43
49,47
50,46
51,56
52,45
53,39
54,51
55,56
56,45
57,56
58,57
59,68
60,49
61,51
62,54
63,53
64,61
65,46
66,51
67,48
68,55
69,53
70,41
71,54
72,47
73,54
74,50
75,52
76,49
77,47
78,42
79,63
80,51
81,39
82,47
83,41
84,41
85,40
86,38
87,47
88,49
89,45
90,35
91,46
92,43
93,46
94,53
95,42
96,44
97,35
98,24
99,43
100,21
101,13
102,7
103,4
104,5
105,1
