,times,counts,rates
58,-22,0,1.558290773018939e-09
59,-21,0,5.055724831372573e-08
60,-20,0,8.05571208281955e-07
61,-19,0,8.550281224730397e-06
62,-18,0,7.03699471874509e-05
63,-17,0,0.0004730493663013484
64,-16,0,0.0026174668160203075
65,-15,0,0.012042084985072353
66,-14,0,0.04658490560224235
67,-13,0,0.15278202639004582
68,-12,0,0.427393190681625
69,-11,0,1.0253331200490505
70,-10,0,2.121840602745139
71,-9,0,3.8150999258309164
72,-8,0,6.016168905031462
73,-7,0,8.419954931136642
74,-6,0,10.607842892466788
75,-5,0,12.223899185578025
0,-4,1,13.112561876637281
1,-3,4,13.351437684430477
2,-2,5,13.178304898931465
3,-1,4,12.853472852104481
4,0,12,12.539451676604205
5,1,15,12.275424066388995
6,2,6,12.034871138837955
7,3,15,11.779007067996876
8,4,8,11.458543637013621
9,5,14,11.007722622778967
10,6,14,10.380190561981252
11,7,11,9.597313953948168
12,8,13,8.746133130873753
13,9,7,7.922460223144999
14,10,14,7.178006117982854
15,11,17,6.521326774501456
16,12,8,5.956272090504308
17,13,8,5.503926866410261
18,14,9,5.1911710596869085
19,15,12,5.033118057198337
20,16,8,5.023310256690249
21,17,2,5.123649006733742
22,18,12,5.263142360954472
23,19,6,5.3635409417441595
24,20,4,5.379365861772818
25,21,6,5.316009815180689
26,22,4,5.206585578164384
27,23,4,5.068084376978669
28,24,7,4.882202604713686
29,25,9,4.62011245978893
30,26,3,4.275976747289355
31,27,2,3.8695481711297237
32,28,7,3.428826726448717
33,29,6,2.986261599287502
34,30,6,2.5899950060983894
35,31,3,2.3032849429978484
36,32,4,2.177293934379253
37,33,4,2.2127550443989765
38,34,5,2.34185961076279
39,35,6,2.451616617507586
40,36,2,2.438633987316888
41,37,1,2.2573185263774516
42,38,2,1.9315953682765976
43,39,1,1.5336071996669394
44,40,5,1.1489130998669543
45,41,1,0.843750754268425
46,42,3,0.6471152678079668
47,43,2,0.5532933487022641
48,44,4,0.5362354517431204
49,45,1,0.562642825726314
50,46,2,0.5986572585283823
76,47,0,0.6133490633291653
51,48,1,0.5839318397265799
52,49,1,0.503088761780226
77,50,0,0.38328601701741116
53,51,1,0.2523730352462199
54,52,1,0.14020658757138607
78,53,0,0.06406469134526267
79,54,0,0.023421575174509556
55,55,2,0.006638139713569688
80,56,0,0.0014004197987183855
56,57,1,0.0002066066967195886
81,58,0,1.8940250935556966e-05
82,59,0,8.120994611236663e-07
83,60,0,5.544834665162765e-09
