times,counts
-3,2
-2,7
-1,5
0,16
1,12
2,15
3,14
4,14
5,17
6,23
7,29
8,33
9,21
10,21
11,24
12,20
13,18
14,25
15,34
16,34
17,32
18,26
19,21
20,24
21,17
22,29
23,25
24,24
25,34
26,27
27,31
28,19
29,33
30,29
31,28
32,31
33,32
34,27
35,27
36,26
37,21
38,32
39,28
40,31
41,26
42,39
43,34
44,27
45,25
46,36
47,35
48,27
49,36
50,36
51,35
52,29
53,27
54,33
55,23
56,22
57,38
58,33
59,32
60,41
61,31
62,31
63,32
64,35
65,39
66,31
67,30
68,29
69,31
70,25
71,42
72,32
73,32
74,30
75,31
76,37
77,29
78,30
79,28
80,27
81,30
82,22
83,18
84,20
85,31
86,21
87,24
88,32
89,27
90,36
91,28
92,20
93,34
94,32
95,29
96,17
97,31
98,19
99,23
100,13
101,11
102,7
103,2
105,1
106,1
