times,counts
-4,2
-3,2
-2,5
-1,4
0,4
1,11
2,13
3,16
4,15
5,10
6,16
7,17
8,15
9,12
10,13
11,22
12,19
13,20
14,14
15,13
16,22
17,16
18,23
19,21
20,21
21,21
22,18
23,12
24,19
25,18
26,18
27,21
28,14
29,16
30,10
31,18
32,24
33,21
34,15
35,10
36,15
37,12
38,14
39,5
40,4
41,18
42,3
43,6
44,6
45,4
46,6
47,7
48,7
49,7
50,4
51,1
52,3
53,3
54,5
55,2
56,2
57,1
58,1
59,1
60,2
61,1
63,1
64,2
65,6
66,1
67,6
68,2
69,5
70,1
71,2
72,3
73,7
74,5
75,6
76,5
77,6
78,6
79,5
80,5
81,2
82,2
83,2
84,8
85,5
86,1
87,4
88,7
89,2
90,3
91,3
92,3
94,1
95,4
96,2
97,4
98,3
99,1
100,2
101,1
102,2
105,1
