times,counts
-3,3
-2,6
-1,4
0,12
1,8
2,9
3,10
4,15
5,21
6,11
7,10
8,17
9,17
10,12
11,13
12,21
13,11
14,21
15,16
16,11
17,15
18,15
19,11
20,15
21,14
22,12
23,10
24,11
25,14
26,11
27,12
28,16
29,13
30,10
31,15
32,15
33,8
34,9
35,9
36,5
37,5
38,4
39,5
40,9
41,9
42,12
43,8
44,3
45,10
46,5
47,8
48,6
49,7
50,6
51,5
52,2
53,6
54,4
55,5
56,4
57,6
58,2
59,4
60,3
61,1
62,2
63,5
64,2
65,2
66,6
67,2
68,1
69,1
70,1
72,1
73,3
74,4
75,3
76,2
77,1
78,2
79,2
80,3
81,2
82,1
83,1
84,6
85,4
86,3
88,2
89,3
91,2
93,2
94,1
95,1
96,1
100,2
