times,counts
0,15
1,11
2,15
3,20
4,24
5,20
6,20
7,20
8,18
9,21
10,14
11,17
12,19
13,22
14,16
15,14
16,21
17,27
18,31
19,25
20,35
21,32
22,30
23,36
24,30
25,35
26,35
27,31
28,39
29,32
30,39
31,49
32,40
33,31
34,41
35,32
36,40
37,41
38,32
39,36
40,37
41,37
42,46
43,41
44,40
45,41
46,28
47,32
48,38
49,24
50,30
51,32
52,32
53,37
54,23
55,34
56,30
57,28
58,35
59,28
60,39
61,28
62,26
63,28
64,34
65,38
66,33
67,29
68,23
69,28
70,33
71,34
72,39
73,35
74,32
75,40
76,41
77,28
78,36
79,28
80,44
81,51
82,45
83,57
84,35
85,50
86,49
87,57
88,55
89,53
90,48
91,51
92,57
93,45
94,53
95,54
96,59
97,56
98,53
99,50
100,53
