times,counts
0,21
1,16
2,22
3,19
4,15
5,11
6,14
7,17
8,12
9,15
10,9
11,20
12,19
13,15
14,22
15,16
16,19
17,22
18,20
19,25
20,18
21,21
22,17
23,21
24,18
25,20
26,20
27,15
28,24
29,19
30,14
31,22
32,15
33,21
34,29
35,18
36,19
37,26
38,19
39,15
40,15
41,17
42,40
43,18
44,13
45,30
46,22
47,28
48,26
49,21
50,19
51,20
52,30
53,16
54,16
55,21
56,9
57,14
58,17
59,17
60,14
61,15
62,18
63,16
64,20
65,25
66,20
67,23
68,23
69,17
70,15
71,15
72,27
73,17
74,15
75,17
76,14
77,19
78,22
79,16
80,20
81,27
82,19
83,16
84,15
85,16
86,19
87,23
88,18
89,18
90,16
91,26
92,26
93,21
94,17
95,20
96,19
97,20
98,23
99,21
100,24
