times,counts
0,15
1,17
2,12
3,19
4,17
5,20
6,23
7,19
8,17
9,27
10,25
11,27
12,29
13,25
14,36
15,33
16,28
17,27
18,31
19,27
20,29
21,27
22,37
23,30
24,35
25,37
26,38
27,40
28,35
29,44
30,40
31,45
32,46
33,37
34,43
35,41
36,47
37,36
38,38
39,51
40,60
41,56
42,44
43,42
44,52
45,51
46,57
47,62
48,58
49,65
50,61
51,60
52,61
53,66
54,66
55,68
56,82
57,73
58,65
59,70
60,75
61,72
62,71
63,66
64,74
65,65
66,71
67,69
68,64
69,76
70,73
71,77
72,67
73,74
74,80
75,77
76,77
77,76
78,74
79,79
80,78
81,67
82,73
83,79
84,79
85,76
86,75
87,71
88,76
89,80
90,79
91,72
92,71
93,77
94,81
95,77
96,75
97,77
98,71
99,77
100,73
