times,counts
0,16
1,14
2,12
3,12
4,23
5,18
6,16
7,20
8,14
9,29
10,24
11,23
12,27
13,19
14,21
15,19
16,21
17,19
18,23
19,14
20,24
21,25
22,14
23,26
24,28
25,21
26,19
27,21
28,18
29,17
30,20
31,24
32,19
33,17
34,14
35,17
36,15
37,14
38,15
39,26
40,21
41,21
42,12
43,23
44,21
45,19
46,28
47,29
48,22
49,26
50,24
51,34
52,36
53,30
54,25
55,30
56,20
57,20
58,31
59,33
60,38
61,46
62,38
63,30
64,30
65,34
66,25
67,36
68,37
69,29
70,36
71,36
72,33
73,37
74,31
75,35
76,35
77,45
78,41
79,42
80,38
81,45
82,42
83,44
84,40
85,42
86,35
87,41
88,41
89,46
90,43
91,43
92,44
93,42
94,38
95,39
96,34
97,37
98,42
99,44
100,38
