times,counts
0,13
1,22
2,22
3,16
4,19
5,20
6,26
7,20
8,25
9,29
10,36
11,23
12,24
13,25
14,26
15,35
16,40
17,33
18,20
19,25
20,27
21,28
22,35
23,33
24,25
25,31
26,33
27,22
28,35
29,29
30,30
31,25
32,31
33,26
34,30
35,37
36,33
37,30
38,35
39,25
40,30
41,24
42,30
43,22
44,30
45,32
46,32
47,29
48,33
49,30
50,29
51,22
52,17
53,31
54,29
55,31
56,26
57,28
58,27
59,19
60,22
61,16
62,20
63,27
64,17
65,22
66,21
67,19
68,19
69,18
70,17
71,20
72,12
73,8
74,14
75,10
76,13
77,9
78,11
79,7
80,6
81,7
82,3
83,10
84,8
85,2
86,8
87,8
88,10
89,6
90,5
91,4
92,4
93,4
94,3
96,1
