,times,counts,rates
91,-20,0,7.447748638554051e-08
92,-19,0,1.3091911838472671e-06
93,-18,0,1.5191408860748866e-05
94,-17,0,0.00013265981684565197
95,-16,0,0.0009145863450427502
96,-15,0,0.0051317330888690695
97,-14,0,0.023853187488027422
98,-13,0,0.0928775151268366
99,-12,0,0.3051495767222554
100,-11,0,0.8500050422519952
101,-10,0,2.015242280862705
102,-9,0,4.084289216296897
103,-8,0,7.1165734929461735
104,-7,0,10.74619939905874
105,-6,0,14.222738510424504
106,-5,0,16.761977327100652
107,-4,0,17.9686695756899
108,-3,0,18.00010995440796
0,-2,10,17.38784057478409
1,-1,6,16.714869243863475
2,0,17,16.372200153029308
3,1,13,16.470534743907837
4,2,19,16.87258905892092
5,3,15,17.299572896942294
6,4,14,17.47751283707735
7,5,17,17.27021779262475
8,6,13,16.733554282344965
9,7,13,16.070827858419612
10,8,19,15.535266928976112
11,9,20,15.337216814202927
12,10,17,15.57507906300414
13,11,18,16.191379808129728
14,12,17,16.97670353918924
15,13,20,17.64618985982707
16,14,13,17.963524294333286
17,15,12,17.843526213797503
18,16,17,17.381781825402076
19,17,16,16.8012380345504
20,18,14,16.33426401792044
21,19,19,16.095886294718266
22,20,21,16.02892278957645
23,21,20,15.959554780191784
24,22,15,15.717488822684212
25,23,15,15.231055486337803
26,24,17,14.543084080597039
27,25,12,13.766805952676595
28,26,20,13.034538994509568
29,27,17,12.463119214589367
30,28,14,12.126963226005518
31,29,17,12.037030011838938
32,30,17,12.139858997564712
33,31,14,12.335125014995896
34,32,12,12.494346463247167
35,33,12,12.487258510071136
36,34,14,12.235717393841316
37,35,15,11.767670794629758
38,36,8,11.208024777148026
39,37,10,10.697138564461893
40,38,15,10.307728208638943
41,39,16,10.030615845385737
42,40,12,9.824477862005565
43,41,13,9.66464323251259
44,42,6,9.537404493249639
45,43,13,9.391682320686401
46,44,12,9.118216958877332
47,45,11,8.609771574476458
48,46,11,7.861373054512717
49,47,8,7.005509036835222
50,48,5,6.236431728941274
51,49,12,5.69125681459443
52,50,13,5.385425844411537
53,51,10,5.23232882108597
54,52,7,5.111848709396259
55,53,8,4.945770364038728
56,54,6,4.750662074950576
57,55,7,4.635730264187282
58,56,1,4.726119870651968
59,57,6,5.049342667246418
60,58,11,5.4742888451267655
61,59,6,5.76736260821374
62,60,6,5.730149878270186
109,61,0,5.303937147574593
63,62,4,4.569009043381625
64,63,3,3.678486196704742
65,64,10,2.7972420415800268
66,65,5,2.0617689881815973
67,66,4,1.5504873971897455
68,67,5,1.2712575928321612
69,68,8,1.1753600701732925
70,69,4,1.1896340054643828
71,70,5,1.248615197702742
110,71,0,1.3144415618849696
72,72,2,1.3814903410168773
73,73,2,1.463225213292639
111,74,0,1.5630973783384712
74,75,2,1.6519504245859156
75,76,4,1.6801013395282056
112,77,0,1.6158870756209494
76,78,1,1.4678658662845674
77,79,1,1.2687456741067016
78,80,1,1.0468372121378036
79,81,2,0.8186004174016466
80,82,4,0.600391886423211
113,83,0,0.41449599867739495
114,84,0,0.2806995305392479
81,85,2,0.2070652576688499
82,86,2,0.19011923412523005
83,87,1,0.21967209419905312
84,88,1,0.2816801073912187
85,89,1,0.3589654229186271
115,90,0,0.43090109804170085
116,91,0,0.47351839918946453
117,92,0,0.4652870712369664
86,93,1,0.4001892284202532
118,94,0,0.296347518851155
119,95,0,0.18699584127879615
120,96,0,0.09995117879863838
87,97,1,0.04497010368999535
88,98,1,0.01679159032441548
121,99,0,0.005049405835167213
122,100,0,0.001159961885668742
89,101,1,0.00018711867258392492
123,102,0,1.842245655963085e-05
124,103,0,8.304457547530375e-07
125,104,0,6.144724609248192e-09
