,times,counts,rates
111,-21,0,9.128571150135433e-09
112,-20,0,2.101918073723732e-07
113,-19,0,2.7630471536155163e-06
114,-18,0,2.6250739439257147e-05
115,-17,0,0.00019432756512229905
116,-16,0,0.0011716200885349283
117,-15,0,0.005887191596368567
118,-14,0,0.024943162141158028
119,-13,0,0.08961371698765846
120,-12,0,0.2740171409226443
121,-11,0,0.7162524383782712
122,-10,0,1.6102793202007812
123,-9,0,3.1402254023928524
124,-8,0,5.373949515547922
125,-7,0,8.19603366045895
126,-6,0,11.35049672067013
127,-5,0,14.550004064744753
128,-4,0,17.527486856330135
0,-3,3,19.998517948359552
1,-2,6,21.659632118366687
2,-1,7,22.32461880328193
3,0,9,22.100299334980022
4,1,8,21.4040024307818
5,2,14,20.774640113919975
6,3,17,20.633088241845208
7,4,28,21.159249763032303
8,5,18,22.304275711922717
9,6,21,23.85883809239027
10,7,19,25.531694179910616
11,8,20,27.041278195449813
12,9,23,28.195090143326176
13,10,14,28.90357798793589
14,11,25,29.1344982814169
15,12,22,28.882327949005706
16,13,29,28.201085870431957
17,14,22,27.271599062208445
18,15,29,26.432673888653895
19,16,25,26.117820058703334
20,17,26,26.69418816352627
21,18,32,28.273958193996666
22,19,31,30.61151971473397
23,20,32,33.166879664033594
24,21,25,35.31121537834182
25,22,24,36.55971681044585
26,23,19,36.7293145253081
27,24,33,35.99419197551367
28,25,28,34.83748505113115
29,26,27,33.885442320855255
30,27,38,33.66409365323145
31,28,37,34.40295642268438
32,29,41,35.983799348243465
33,30,36,38.01568334359827
34,31,30,39.97388592778344
35,32,34,41.39070704280234
36,33,34,42.07931212830908
37,34,34,42.25674506407922
38,35,27,42.40233814791708
39,36,39,42.90985881496249
40,37,39,43.839727999080004
41,38,57,44.98035264154499
42,39,38,46.08688868944677
43,40,30,47.03111799399353
44,41,40,47.77195761579166
45,42,45,48.24848831313663
46,43,44,48.324115729875004
47,44,47,47.83944952749532
48,45,44,46.74430311993729
49,46,44,45.199601762620816
50,47,50,43.534796596537014
51,48,34,42.08186531169424
52,49,54,41.057954400840984
53,50,65,40.59701857969824
54,51,38,40.80467535575144
55,52,33,41.690928593348616
56,53,54,43.06295301035298
57,54,50,44.56102385067953
58,55,41,45.84679297360559
59,56,35,46.78330536850111
60,57,39,47.48571607307576
61,58,44,48.240783992080054
62,59,41,49.34310328883494
63,60,47,50.921904876125595
64,61,45,52.85514912106694
65,62,52,54.812459140817644
66,63,44,56.382385876177835
67,64,40,57.22719677676653
68,65,57,57.22101633452875
69,66,39,56.50162430604921
70,67,55,55.378264522197554
71,68,50,54.1426689749632
72,69,59,52.930815692531546
73,70,60,51.74593038112357
74,71,58,50.59548970265436
75,72,49,49.59487509481834
76,73,51,48.95904519345773
77,74,67,48.910242288131506
78,75,43,49.53633612946088
79,76,54,50.64467638751739
80,77,61,51.740412453330855
81,78,47,52.23585954968076
82,79,56,51.789677250876444
83,80,39,50.513424883213744
84,81,45,48.883425123780086
85,82,49,47.45826585968958
86,83,55,46.63584392504535
87,84,65,46.57189926005752
88,85,44,47.205372425859316
89,86,51,48.282714212026725
90,87,50,49.3350083655327
91,88,50,49.655976002244245
92,89,42,48.39751874252013
93,90,53,44.86947262020459
94,91,48,38.944545284632945
95,92,40,31.265142082572535
96,93,43,23.027699482713007
97,94,46,15.476824458753038
98,95,54,9.456621711537236
99,96,51,5.240121468065107
100,97,37,2.6293444795375946
101,98,50,1.1925744542641017
102,99,32,0.4869206515218041
103,100,21,0.177547346383151
104,101,15,0.0571734736479637
105,102,11,0.016062791389014657
106,103,6,0.003893970987746138
107,104,6,0.0008058974838629548
108,105,1,0.00014005504929687695
129,106,0,1.9683093347070692e-05
109,107,1,2.058021284803382e-06
130,108,0,1.358465072351304e-07
131,109,0,4.057322558935926e-09
132,110,0,1.8805280100304503e-11
