times,counts
0,14
1,16
2,18
3,22
4,29
5,21
6,20
7,26
8,21
9,23
10,18
11,23
12,31
13,19
14,25
15,32
16,26
17,36
18,28
19,22
20,37
21,37
22,32
23,32
24,32
25,32
26,45
27,30
28,28
29,35
30,39
31,35
32,30
33,41
34,36
35,36
36,42
37,33
38,37
39,34
40,38
41,27
42,30
43,36
44,44
45,36
46,39
47,43
48,44
49,45
50,42
51,46
52,51
53,43
54,49
55,56
56,58
57,48
58,63
59,52
60,63
61,51
62,54
63,57
64,48
65,55
66,54
67,52
68,48
69,51
70,49
71,55
72,46
73,51
74,37
75,53
76,52
77,49
78,46
79,48
80,50
81,52
82,41
83,41
84,44
85,36
86,43
87,47
88,44
89,44
90,43
91,42
92,49
93,41
94,49
95,37
96,47
97,51
98,42
99,37
100,33
