times,counts
0,18
1,23
2,24
3,21
4,23
5,20
6,26
7,22
8,23
9,22
10,22
11,25
12,33
13,31
14,26
15,30
16,32
17,23
18,26
19,45
20,27
21,43
22,27
23,36
24,51
25,36
26,35
27,34
28,33
29,32
30,38
31,38
32,22
33,31
34,28
35,31
36,35
37,28
38,30
39,30
40,28
41,44
42,34
43,28
44,23
45,28
46,30
47,28
48,32
49,30
50,42
51,37
52,31
53,39
54,31
55,31
56,35
57,41
58,37
59,36
60,31
61,36
62,35
63,47
64,43
65,31
66,35
67,41
68,37
69,41
70,48
71,37
72,45
73,42
74,48
75,51
76,54
77,42
78,50
79,61
80,58
81,48
82,46
83,44
84,51
85,50
86,55
87,55
88,62
89,48
90,59
91,57
92,62
93,59
94,52
95,56
96,55
97,51
98,53
99,64
100,57
