times,counts
0,18
1,20
2,27
3,30
4,17
5,17
6,31
7,15
8,20
9,18
10,22
11,24
12,17
13,16
14,20
15,28
16,19
17,23
18,23
19,36
20,29
21,18
22,22
23,26
24,23
25,27
26,21
27,26
28,20
29,21
30,13
31,29
32,18
33,26
34,19
35,23
36,17
37,25
38,28
39,19
40,18
41,16
42,10
43,18
44,15
45,19
46,19
47,11
48,18
49,14
50,15
51,16
52,16
53,21
54,15
55,21
56,14
57,18
58,19
59,15
60,20
61,22
62,14
63,16
64,18
65,12
66,13
67,13
68,14
69,15
70,11
71,21
72,12
73,15
74,11
75,6
76,9
77,9
78,9
79,3
80,12
81,11
82,14
83,15
84,8
85,4
86,10
87,5
88,1
89,6
90,6
91,7
92,5
93,6
94,7
95,5
96,5
97,6
98,4
99,4
100,6
