times,counts
0,12
1,27
2,15
3,25
4,22
5,17
6,13
7,17
8,14
9,15
10,17
11,16
12,17
13,14
14,15
15,18
16,10
17,15
18,17
19,9
20,8
21,11
22,10
23,8
24,13
25,6
26,9
27,4
28,5
29,16
30,16
31,11
32,15
33,7
34,10
35,16
36,10
37,13
38,9
39,12
40,9
41,10
42,15
43,11
44,6
45,5
46,4
47,12
48,11
49,8
50,11
51,14
52,13
53,7
54,7
55,8
56,9
57,4
58,7
59,7
60,6
61,6
62,12
63,5
64,8
65,6
66,5
67,7
68,5
69,7
70,4
71,2
72,10
73,8
74,7
75,6
76,6
77,4
78,8
79,4
80,2
81,8
82,2
83,1
85,1
86,1
87,1
88,1
89,4
91,2
93,3
94,2
95,1
99,1
100,1
