times,counts
-4,1
-3,3
-2,7
-1,8
0,10
1,13
2,14
3,16
4,16
5,18
6,18
7,14
8,11
9,18
10,15
11,13
12,10
13,15
14,17
15,8
16,16
17,12
18,19
19,26
20,21
21,23
22,19
23,18
24,19
25,16
26,24
27,19
28,18
29,21
30,18
31,18
32,16
33,20
34,22
35,14
36,29
37,12
38,11
39,13
40,20
41,24
42,20
43,9
44,14
45,10
46,18
47,11
48,11
49,9
50,9
51,7
52,12
53,9
54,10
55,10
56,3
57,8
58,7
59,7
60,10
61,6
62,6
63,7
64,5
65,6
66,4
67,11
68,5
69,8
70,9
71,5
72,6
73,3
74,7
75,4
76,4
77,6
78,4
79,2
80,4
81,3
82,4
83,2
84,2
85,3
86,4
87,7
88,4
89,5
90,2
91,2
92,2
94,2
95,2
96,4
97,2
98,1
99,4
100,1
101,1
