times,counts
-4,1
-3,2
-2,5
-1,9
0,4
1,10
2,17
3,16
4,16
5,16
6,16
7,17
8,10
9,18
10,20
11,10
12,15
13,19
14,9
15,20
16,23
17,13
18,20
19,30
20,20
21,17
22,22
23,15
24,22
25,32
26,19
27,31
28,34
29,22
30,28
31,15
32,25
33,28
34,26
35,34
36,23
37,37
38,25
39,24
40,33
41,34
42,31
43,29
44,47
45,41
46,31
47,29
48,46
49,42
50,34
51,39
52,43
53,39
54,46
55,41
56,44
57,49
58,30
59,37
60,51
61,33
62,38
63,34
64,43
65,40
66,36
67,49
68,42
69,49
70,36
71,36
72,39
73,37
74,44
75,48
76,38
77,29
78,42
79,59
80,45
81,56
82,42
83,48
84,52
85,37
86,46
87,39
88,54
89,51
90,40
91,46
92,43
93,47
94,55
95,42
96,45
97,35
98,59
99,30
100,24
101,15
102,14
103,7
104,2
105,2
