times,counts
-4,1
-2,4
-1,7
0,5
1,15
2,13
3,14
4,14
5,16
6,17
7,20
8,14
9,16
10,19
11,16
12,18
13,22
14,14
15,16
16,15
17,16
18,14
19,10
20,13
21,14
22,18
23,20
24,24
25,26
26,15
27,32
28,23
29,19
30,21
31,24
32,24
33,25
34,35
35,23
36,34
37,26
38,29
39,24
40,21
41,39
42,30
43,34
44,34
45,30
46,36
47,27
48,26
49,29
50,36
51,35
52,43
53,34
54,38
55,44
56,32
57,34
58,35
59,29
60,51
61,44
62,36
63,35
64,41
65,33
66,28
67,37
68,45
69,33
70,28
71,47
72,38
73,29
74,44
75,32
76,43
77,32
78,45
79,41
80,34
81,45
82,35
83,46
84,36
85,48
86,35
87,45
88,43
89,47
90,48
91,46
92,60
93,49
94,35
95,40
96,48
97,28
98,40
99,30
100,15
101,16
102,12
103,4
104,3
105,5
106,1
