times,counts
-4,1
-3,1
-2,7
-1,10
0,13
1,15
2,16
3,16
4,14
5,17
6,11
7,16
8,19
9,19
10,14
11,18
12,18
13,21
14,15
15,14
16,14
17,19
18,8
19,7
20,10
21,20
22,9
23,13
24,17
25,6
26,11
27,10
28,7
29,4
30,14
31,7
32,10
33,5
34,11
35,12
36,11
37,5
38,13
39,6
40,2
41,3
42,5
43,9
44,7
45,3
46,14
47,8
48,3
49,5
50,3
51,5
52,2
53,2
54,2
55,6
56,5
57,5
58,4
59,1
60,2
61,8
62,7
63,6
64,5
65,2
66,6
67,5
68,2
69,4
70,4
71,5
72,4
73,3
74,4
75,4
77,6
78,2
79,2
80,1
81,2
82,2
83,2
84,4
85,3
86,6
87,3
88,1
89,1
90,1
91,2
92,2
93,3
94,1
95,1
98,1
99,1
