times,counts
-4,1
-3,1
-2,5
-1,6
0,12
1,11
2,14
3,9
4,17
5,13
6,19
7,20
8,17
9,22
10,9
11,15
12,22
13,22
14,17
15,19
16,14
17,18
18,29
19,12
20,11
21,13
22,21
23,16
24,22
25,24
26,25
27,23
28,26
29,24
30,27
31,23
32,20
33,22
34,22
35,26
36,26
37,22
38,27
39,28
40,28
41,24
42,22
43,21
44,32
45,27
46,18
47,22
48,25
49,22
50,21
51,22
52,27
53,28
54,23
55,30
56,36
57,32
58,20
59,19
60,26
61,17
62,33
63,23
64,22
65,26
66,18
67,31
68,31
69,27
70,24
71,29
72,28
73,29
74,28
75,29
76,27
77,42
78,39
79,38
80,38
81,30
82,34
83,43
84,38
85,38
86,38
87,47
88,43
89,44
90,50
91,49
92,48
93,45
94,57
95,43
96,41
97,52
98,47
99,42
100,18
101,16
102,6
103,7
104,5
105,1
106,1
108,1
