times,counts
-3,3
-2,6
-1,7
0,9
1,8
2,14
3,17
4,28
5,18
6,21
7,19
8,20
9,23
10,14
11,25
12,22
13,29
14,22
15,29
16,25
17,26
18,32
19,31
20,32
21,25
22,24
23,19
24,33
25,28
26,27
27,38
28,37
29,41
30,36
31,30
32,34
33,34
34,34
35,27
36,39
37,39
38,57
39,38
40,30
41,40
42,45
43,44
44,47
45,44
46,44
47,50
48,34
49,54
50,65
51,38
52,33
53,54
54,50
55,41
56,35
57,39
58,44
59,41
60,47
61,45
62,52
63,44
64,40
65,57
66,39
67,55
68,50
69,59
70,60
71,58
72,49
73,51
74,67
75,43
76,54
77,61
78,47
79,56
80,39
81,45
82,49
83,55
84,65
85,44
86,51
87,50
88,50
89,42
90,53
91,48
92,40
93,43
94,46
95,54
96,51
97,37
98,50
99,32
100,21
101,15
102,11
103,6
104,6
105,1
107,1
