times,counts
0,9
1,15
2,17
3,14
4,11
5,20
6,6
7,15
8,15
9,12
10,13
11,4
12,11
13,19
14,15
15,16
16,10
17,16
18,17
19,13
20,18
21,11
22,12
23,17
24,16
25,19
26,15
27,23
28,20
29,22
30,23
31,30
32,22
33,19
34,27
35,24
36,16
37,25
38,17
39,22
40,21
41,20
42,18
43,25
44,17
45,21
46,14
47,18
48,18
49,10
50,12
51,14
52,11
53,12
54,12
55,7
56,14
57,8
58,12
59,12
60,11
61,19
62,12
63,13
64,17
65,17
66,14
67,11
68,7
69,12
70,12
71,11
72,8
73,11
74,8
75,12
76,16
77,7
78,7
79,15
80,9
81,6
82,8
83,9
84,7
85,12
86,9
87,8
88,8
89,14
90,3
91,14
92,7
93,12
94,11
95,4
96,8
97,4
98,7
99,8
100,4
