times,counts
0,15
1,24
2,21
3,21
4,24
5,20
6,28
7,19
8,28
9,28
10,30
11,27
12,30
13,32
14,36
15,30
16,25
17,38
18,30
19,32
20,34
21,40
22,36
23,34
24,27
25,27
26,34
27,36
28,28
29,28
30,36
31,30
32,38
33,38
34,33
35,46
36,40
37,39
38,43
39,46
40,41
41,45
42,47
43,37
44,43
45,44
46,54
47,42
48,48
49,35
50,47
51,53
52,45
53,43
54,49
55,54
56,61
57,53
58,54
59,49
60,56
61,48
62,43
63,57
64,54
65,49
66,53
67,58
68,57
69,62
70,60
71,63
72,63
73,66
74,67
75,63
76,57
77,57
78,61
79,62
80,56
81,56
82,57
83,62
84,67
85,57
86,58
87,67
88,68
89,58
90,67
91,55
92,58
93,60
94,57
95,58
96,69
97,57
98,58
99,58
100,62
