times,counts
0,22
1,20
2,24
3,7
4,24
5,18
6,22
7,26
8,19
9,32
10,26
11,32
12,29
13,22
14,20
15,31
16,34
17,26
18,27
19,30
20,27
21,35
22,27
23,32
24,33
25,33
26,35
27,23
28,33
29,33
30,27
31,29
32,23
33,28
34,23
35,20
36,29
37,27
38,26
39,24
40,25
41,26
42,22
43,29
44,26
45,24
46,20
47,32
48,26
49,47
50,34
51,23
52,33
53,37
54,29
55,29
56,15
57,33
58,20
59,30
60,26
61,28
62,41
63,25
64,26
65,28
66,27
67,27
68,34
69,20
70,25
71,26
72,26
73,22
74,24
75,25
76,22
77,32
78,28
79,22
80,33
81,37
82,33
83,29
84,25
85,30
86,32
87,24
88,24
89,28
90,30
91,31
92,35
93,28
94,30
95,37
96,22
97,35
98,35
99,31
100,33
