times,counts
-3,2
-2,6
-1,8
0,14
1,14
2,18
3,21
4,16
5,22
6,18
7,23
8,23
9,17
10,24
11,23
12,13
13,11
14,14
15,18
16,16
17,15
18,9
19,23
20,13
21,12
22,12
23,8
24,10
25,15
26,9
27,12
28,10
29,5
30,11
31,9
32,10
33,8
34,12
35,5
36,4
37,6
38,3
39,4
40,1
41,3
42,5
43,2
44,2
46,7
47,2
48,6
49,5
50,3
51,4
52,6
53,9
54,16
55,9
56,14
57,8
58,6
59,9
60,4
61,9
62,9
63,8
64,6
65,6
66,10
67,9
68,11
69,3
70,4
71,4
72,3
73,7
74,6
75,5
76,7
77,4
78,10
79,5
80,15
81,7
82,6
83,10
84,7
85,6
86,8
87,8
88,12
89,6
90,7
91,7
92,3
93,10
94,11
95,3
96,8
97,8
98,2
99,2
100,9
101,5
102,2
103,1
104,1
106,1
