times,counts
-2,2
-1,13
0,15
1,14
2,17
3,12
4,13
5,24
6,11
7,14
8,25
9,16
10,28
11,19
12,17
13,28
14,22
15,25
16,21
17,21
18,29
19,28
20,22
21,30
22,33
23,38
24,37
25,49
26,47
27,50
28,50
29,48
30,45
31,61
32,59
33,51
34,54
35,51
36,54
37,68
38,64
39,68
40,64
41,73
42,71
43,69
44,70
45,69
46,71
47,68
48,62
49,66
50,56
51,79
52,77
53,57
54,70
55,59
56,74
57,82
58,67
59,64
60,81
61,60
62,78
63,69
64,75
65,71
66,78
67,81
68,73
69,68
70,79
71,79
72,83
73,96
74,90
75,73
76,64
77,86
78,71
79,81
80,70
81,85
82,72
83,68
84,78
85,83
86,82
87,94
88,75
89,92
90,91
91,79
92,89
93,92
94,84
95,77
96,79
97,84
98,64
99,73
100,46
101,33
102,25
103,11
104,5
107,3
108,1
