times,counts
-4,1
-3,5
-2,6
-1,10
0,6
1,14
2,15
3,13
4,17
5,8
6,9
7,20
8,12
9,13
10,16
11,12
12,19
13,12
14,19
15,18
16,21
17,10
18,18
19,15
20,15
21,14
22,12
23,13
24,16
25,14
26,21
27,10
28,21
29,19
30,16
31,12
32,28
33,12
34,15
35,10
36,8
37,9
38,5
39,11
40,3
41,12
42,11
43,12
44,11
45,2
46,8
47,7
48,5
49,9
50,6
51,7
52,8
53,1
54,9
55,9
56,4
57,6
58,3
59,7
60,5
61,4
62,6
63,7
64,9
65,11
66,5
67,9
68,5
69,5
70,6
71,10
72,4
73,8
74,8
75,7
76,7
77,6
78,8
79,9
80,11
81,4
82,4
83,9
84,5
85,4
86,3
87,1
88,5
89,7
90,3
91,2
93,3
94,4
95,2
97,3
99,2
