times,counts
-3,2
-2,2
-1,9
0,9
1,14
2,12
3,12
4,11
5,20
6,18
7,12
8,18
9,8
10,4
11,13
12,21
13,27
14,16
15,17
16,23
17,26
18,29
19,20
20,28
21,26
22,22
23,25
24,22
25,22
26,22
27,19
28,26
29,22
30,21
31,26
32,23
33,23
34,24
35,16
36,19
37,18
38,19
39,21
40,25
41,25
42,20
43,19
44,24
45,22
46,11
47,14
48,17
49,20
50,22
51,12
52,17
53,19
54,15
55,18
56,13
57,17
58,20
59,22
60,24
61,25
62,22
63,21
64,14
65,14
66,23
67,25
68,11
69,17
70,16
71,16
72,20
73,25
74,15
75,12
76,18
77,19
78,17
79,18
80,13
81,16
82,14
83,22
84,18
85,12
86,17
87,14
88,13
89,13
90,12
91,8
92,9
93,11
94,7
95,2
96,2
97,3
98,2
99,7
100,1
104,1
106,1
