times,counts
-4,2
-3,1
-2,4
-1,9
0,7
1,13
2,19
3,22
4,8
5,17
6,18
7,21
8,17
9,15
10,25
11,23
12,29
13,24
14,30
15,23
16,38
17,20
18,30
19,26
20,38
21,33
22,27
23,20
24,38
25,17
26,34
27,30
28,42
29,35
30,36
31,34
32,29
33,38
34,31
35,31
36,37
37,44
38,47
39,36
40,42
41,42
42,32
43,35
44,49
45,39
46,44
47,44
48,41
49,52
50,48
51,53
52,39
53,49
54,48
55,57
56,55
57,34
58,50
59,45
60,48
61,50
62,45
63,40
64,55
65,41
66,47
67,52
68,61
69,37
70,66
71,48
72,49
73,44
74,45
75,66
76,48
77,61
78,43
79,43
80,45
81,53
82,57
83,53
84,52
85,73
86,56
87,52
88,45
89,63
90,73
91,56
92,57
93,54
94,77
95,55
96,56
97,69
98,54
99,32
100,28
101,17
102,8
103,12
104,8
105,1
106,1
107,1
