times,counts
-4,2
-3,2
-2,4
-1,10
0,12
1,9
2,19
3,12
4,13
5,16
6,13
7,16
8,19
9,21
10,13
11,19
12,12
13,14
14,7
15,8
16,12
17,15
18,8
19,13
20,15
21,9
22,9
23,9
24,12
25,7
26,10
27,9
28,12
29,16
30,16
31,11
32,15
33,9
34,14
35,11
36,13
37,15
38,13
39,18
40,8
41,14
42,20
43,16
44,10
45,14
46,6
47,10
48,9
49,9
50,10
51,9
52,23
53,9
54,17
55,14
56,13
57,14
58,14
59,16
60,15
61,11
62,17
63,16
64,22
65,18
66,19
67,11
68,10
69,17
70,12
71,10
72,17
73,14
74,20
75,16
76,10
77,16
78,8
79,15
80,15
81,12
82,9
83,11
84,14
85,13
86,12
87,14
88,9
89,11
90,9
91,9
92,10
93,12
94,9
95,7
96,11
97,7
98,6
99,3
100,2
101,3
102,1
103,1
105,1
