times,counts
-4,2
-2,6
-1,5
0,13
1,17
2,18
3,24
4,26
5,18
6,17
7,16
8,14
9,22
10,21
11,25
12,28
13,29
14,37
15,20
16,30
17,31
18,29
19,28
20,30
21,16
22,22
23,40
24,39
25,43
26,36
27,37
28,38
29,28
30,36
31,39
32,31
33,35
34,37
35,29
36,47
37,41
38,30
39,39
40,38
41,43
42,42
43,31
44,44
45,40
46,43
47,34
48,41
49,35
50,49
51,43
52,39
53,47
54,37
55,45
56,52
57,36
58,34
59,47
60,35
61,40
62,34
63,28
64,41
65,39
66,32
67,32
68,27
69,38
70,20
71,35
72,30
73,26
74,28
75,24
76,23
77,20
78,31
79,27
80,23
81,28
82,37
83,34
84,24
85,33
86,39
87,33
88,33
89,37
90,37
91,31
92,33
93,45
94,38
95,46
96,40
97,45
98,30
99,27
100,23
101,12
102,11
103,3
104,1
106,1
107,2
