times,counts
-3,2
-2,6
-1,5
0,11
1,17
2,18
3,18
4,21
5,18
6,21
7,26
8,16
9,20
10,21
11,13
12,21
13,24
14,26
15,24
16,24
17,40
18,32
19,24
20,33
21,31
22,26
23,25
24,25
25,24
26,29
27,24
28,32
29,24
30,30
31,33
32,27
33,28
34,48
35,23
36,25
37,22
38,27
39,20
40,28
41,27
42,23
43,28
44,22
45,30
46,36
47,34
48,36
49,38
50,30
51,35
52,37
53,30
54,21
55,40
56,34
57,34
58,33
59,27
60,53
61,45
62,38
63,28
64,30
65,37
66,32
67,39
68,44
69,54
70,42
71,39
72,45
73,46
74,50
75,44
76,35
77,61
78,54
79,47
80,51
81,48
82,41
83,39
84,41
85,43
86,43
87,39
88,43
89,26
90,37
91,43
92,42
93,35
94,49
95,38
96,31
97,42
98,43
99,35
100,20
101,19
102,6
103,4
104,4
105,1
106,2
110,1
